,CASENUM,VE_FORMS,VEH_NO,PER_NO,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,STR_VEH,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,SCH_BUS,MAKE,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,IMPACT2,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,DRINKING,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,LOCATION,SEX_IM,INJSEV_IM,EJECT_IM,PERALCH_IM,SEAT_IM,AGE_IM,VEH_NO_vehDup,NUMOCCS,UNITTYPE,HIT_RUN,MAKE_vehDup,MODEL,BODY_TYP_vehDup,MOD_YEAR_vehDup,VIN,TOW_VEH_vehDup,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,ROLLOVER_vehDup,ROLINLOC,IMPACT1_vehDup,IMPACT2_vehDup,DEFORMED,TOWED,M_HARM,VEH_ALCH,MAX_VSEV,NUM_INJV,FIRE_EXP_vehDup,DR_PRES,DR_ZIP,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,HITRUN_IM,BDYTYP_IM,MDLYR_IM,IMPACT1_IM,PCRASH1_IM,VEVENT_IM,MXVSEV_IM,NUMINJ_IM,V_ALCH_IM,LAND_USE,VE_TOTAL,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,YEAR,DAY_WEEK,ALCOHOL,MAX_SEV,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,WKDY_IM,HOUR_IM,MINUTE_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,EVENT1_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS
301,201116162924,1,0,1,12.2215,3,3,4,43,9,1,6,16,43,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,23,1,2,8,0,0,15,1,1,1,0,12,401,14,2005,1FMZU77K85UB,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,82,82,2,1,9,2,0,0,0,1,27540,0,2,4,45,1,1,1,20,3,10,83,1,1,1,13,0,14,2005,82,10,9,0,0,2,1,1,0,1,1,1,1,2011,5,2,2,0,8,1,0,1,1,1,0,1,0,5,16,43,0,0,8,1,1,9,2,1,2,47,2,0
302,201116162967,1,0,1,12.2215,3,3,2,43,9,1,6,6,9,9,0,0,,,,,,,,,,,28,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,28,1,1,1,1,99,999,99,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,3,99,9,1,9,9,9,99,0,1,99999,0,1,2,45,1,1,1,0,0,1,83,1,1,1,13,1,14,2005,3,1,9,0,0,2,8,1,0,1,1,1,1,2011,7,9,2,0,1,1,0,1,1,1,0,1,0,7,6,9,0,0,1,1,1,9,2,1,2,59,2,9999
303,201116163229,1,0,1,12.2215,3,3,4,43,9,1,6,13,2,9,0,0,,,,,,,,,,,23,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,23,1,1,1,0,12,481,31,1997,1FTDF17W7VNC,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,0,1,9,2,0,0,0,1,27616,0,1,2,35,1,1,1,20,3,10,83,1,1,1,13,0,31,1997,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,2,2,2,0,2,3,0,1,1,1,0,1,0,2,13,2,0,0,2,1,1,9,2,1,2,37,1,0
304,201116163317,1,0,1,12.2215,3,3,2,43,9,1,6,18,31,9,0,0,,,,,,,,,,,52,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,52,1,2,1,0,49,40,4,1998,4T1BF28K5WU0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,12,12,2,1,9,2,0,0,0,1,27587,0,1,2,55,1,1,1,0,0,1,83,6,1,2,13,0,4,1998,12,1,9,0,0,2,8,1,0,1,2,1,1,2011,4,2,2,0,1,1,0,1,1,1,0,1,0,4,18,31,0,0,1,1,1,9,2,1,2,49,2,0
305,201116163472,1,0,1,41.417319,3,3,6,43,9,1,7,10,28,9,0,0,,,,,,,,,,,50,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,50,1,2,1,0,18,22,4,2006,2G4WD5824612,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,6,6,2,1,9,2,0,0,0,1,27502,0,2,2,35,1,2,1,0,0,1,83,1,1,1,13,0,4,2006,6,1,9,0,0,2,1,1,0,1,2,1,1,2011,2,2,2,0,1,1,0,1,1,1,0,1,0,2,10,28,0,0,1,1,1,9,2,1,2,63,2,0
306,201116163777,1,0,1,12.2215,3,3,1,43,9,1,7,16,15,9,0,0,,,,,,,,,,,16,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,2,2,8,0,0,16,1,1,1,0,12,23,4,2009,3FAHP06Z59R1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,12,12,2,1,9,2,0,0,0,1,27607,0,1,2,35,1,1,1,3,3,1,83,1,1,1,13,0,4,2009,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,2,2,0,1,1,1,0,1,0,2,16,15,0,0,2,1,1,9,2,1,2,30,2,0
307,201116164092,1,0,1,12.2215,3,3,4,43,9,1,7,17,43,9,0,0,,,,,,,,,,,47,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,2,2,8,0,0,47,1,1,1,0,37,31,2,2007,2HGFG21507H7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,0,0,12,12,2,1,9,2,0,0,0,1,27604,0,3,2,45,1,1,1,3,3,10,83,1,1,1,13,0,2,2007,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,1,2,2,0,3,2,0,1,1,1,0,1,0,1,17,43,0,0,3,1,1,9,2,1,2,37,1,0
308,201116164199,1,0,1,12.2215,3,3,1,43,9,1,7,23,9,9,0,0,,,,,,,,,,,31,1,6,2,0,96,8,97,8,1,2,98,0,0,0,0,0,0,0,0,0,0,3,1,2,8,1,0,31,1,1,1,0,37,31,2,1999,1HGEJ6123XL0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,83,83,2,1,9,2,0,0,0,1,27609,0,1,4,35,1,1,1,3,3,11,83,1,1,1,13,0,2,1999,83,11,9,0,0,2,3,1,0,1,1,1,1,2011,7,1,2,0,2,2,0,1,3,1,0,1,0,7,23,9,0,0,2,3,1,9,2,1,1,21,1,0
309,201116165930,1,0,1,12.2215,3,3,3,43,9,1,8,13,47,9,0,0,,,,,,,,,,,14,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,3,1,2,8,0,0,14,1,2,1,0,35,43,4,1995,1N4AB41D6SC7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,12,12,2,1,9,2,0,0,0,1,27560,0,1,4,35,1,1,1,3,3,1,83,3,1,1,13,0,4,1995,12,1,9,0,0,2,2,1,0,1,2,1,1,2011,1,2,2,0,2,3,0,1,1,1,0,1,0,1,13,47,0,0,2,1,1,9,2,1,2,29,1,0
310,201116166238,1,0,1,12.2215,3,3,1,43,9,1,8,19,35,9,0,0,,,,,,,,,,,12,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,12,1,1,1,0,12,37,4,2007,1FAFP34N37W2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,62,62,2,1,9,2,0,0,0,1,27610,0,1,2,25,1,2,1,20,3,1,83,1,1,1,13,0,4,2007,62,1,9,0,0,2,3,1,0,1,1,1,1,2011,1,2,2,0,3,3,0,1,1,1,0,1,0,1,19,35,0,0,3,1,1,9,2,1,2,26,1,0
311,201116167235,1,0,1,12.2215,3,3,2,43,9,1,9,19,28,9,0,0,,,,,,,,,,,48,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,48,1,1,1,0,12,17,4,2007,1FAFP56UX7A2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,13,13,2,1,9,2,0,0,0,1,27592,0,1,2,35,1,1,1,0,0,1,83,1,1,1,13,0,4,2007,13,1,9,0,0,2,8,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,2,10,0,10,0,6,19,28,0,0,1,2,10,9,2,1,2,44,2,0
312,201116167374,1,0,1,12.2215,3,3,1,43,9,1,9,13,23,9,0,0,,,,,,,,,,,27,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,27,1,1,1,0,24,2,17,1999,1G8ZN1283XZ3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,3,3,2,1,9,2,0,0,0,1,27606,0,1,3,35,1,1,1,0,0,9,83,1,1,1,13,0,17,1999,3,9,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,1,1,0,1,0,6,13,23,0,0,1,1,1,9,2,1,2,21,1,0
313,201116167444,1,0,1,12.2215,3,3,1,43,9,1,9,17,34,9,0,0,,,,,,,,,,,11,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,2,8,0,0,11,1,2,1,0,53,40,4,2008,JS2YC4141851,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,12,4,1,9,2,0,0,0,1,27610,0,1,2,25,1,1,1,20,3,1,83,1,1,1,13,0,4,2008,12,1,9,0,0,2,3,1,0,1,2,1,1,2011,4,2,2,0,2,2,0,1,1,1,0,1,0,4,17,34,0,0,2,1,1,9,2,1,2,24,1,0
314,201116167667,1,0,1,12.2215,3,3,1,43,9,1,9,13,19,9,0,0,,,,,,,,,,,57,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,57,1,1,1,0,12,422,15,2001,1FMFU18L51LB,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,2,1,9,2,0,0,0,1,27540,0,6,2,45,1,1,1,3,3,10,80,1,1,1,13,0,15,2001,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,1,5,1,0,1,1,10,0,10,1,3,13,19,0,1,5,1,10,9,2,1,2,46,1,0
315,201116167810,1,0,1,12.2215,3,3,3,43,9,1,9,19,40,9,0,0,,,,,,,,,,,19,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,19,1,1,1,0,49,32,4,2002,2T1BR12E22C5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,12,12,2,1,9,2,0,0,0,1,27615,1,1,2,45,1,1,2,0,0,1,83,1,1,1,13,0,4,2002,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,4,2,2,0,1,1,0,1,2,2,0,2,0,4,19,40,0,0,1,2,2,9,2,1,2,39,2,0
316,201116168010,1,0,1,12.2215,3,3,1,43,9,1,9,12,22,9,0,0,,,,,,,,,,,50,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,50,1,1,1,0,37,31,4,2010,2HGFA1F56AH5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,2,1,9,2,0,0,0,1,27511,0,0,0,0,0,0,0,0,0,4,83,1,1,1,13,0,4,2010,12,4,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,8,1,0,1,1,1,0,1,0,3,12,22,0,0,8,1,1,9,2,1,2,29,2,0
317,201116168646,1,0,1,12.2215,3,3,1,43,9,1,10,15,22,9,0,0,,,,,,,,,,,9,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,9,1,1,1,0,54,35,4,2000,19UUA566XYA0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,83,83,0,1,9,2,0,0,0,1,27529,0,1,2,15,3,1,1,0,0,14,83,6,1,2,13,0,4,2000,83,14,9,0,0,2,3,1,0,1,1,1,1,2011,1,2,2,0,1,1,0,1,1,1,0,1,0,1,15,22,0,0,1,1,1,9,2,1,2,20,1,0
318,201116168709,1,0,1,12.2215,3,3,3,43,9,1,10,8,46,9,0,0,,,,,,,,,,,33,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,33,1,2,1,0,23,881,62,1997,1GDG6H1P9VJ5,1,1,77,777777777,77777777777,2,4,98,1,0,0,0,0,0,0,0,3,0,0,83,83,0,1,9,2,0,0,0,1,27284,0,2,2,45,1,1,1,0,0,10,83,1,1,1,13,0,62,1997,83,10,9,0,0,2,2,1,0,1,2,1,1,2011,2,2,2,0,8,1,0,1,1,1,0,1,0,2,8,46,0,0,8,1,1,9,2,1,2,46,1,0
319,201116168712,1,0,1,12.2215,3,3,3,43,9,1,10,13,41,9,0,0,,,,,,,,,,,39,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,39,1,1,1,0,34,401,14,2011,5UXZV4C55BL4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,12,4,1,9,2,0,0,0,1,27501,0,5,4,35,1,2,1,0,0,1,83,6,1,1,13,0,14,2011,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,2,2,2,0,1,1,0,1,1,10,0,10,0,2,13,41,0,0,1,1,10,9,2,1,2,40,2,0
320,201116168939,1,0,1,12.2215,3,3,1,43,9,1,10,12,55,9,0,0,,,,,,,,,,,53,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,2,2,8,0,0,53,1,2,1,0,49,32,4,1991,1NXAE94A8MZ1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,82,82,2,1,9,2,0,0,0,1,27610,0,2,2,45,1,1,1,3,3,1,83,1,1,1,13,0,4,1991,82,1,9,0,0,2,3,1,0,1,2,1,1,2011,2,2,2,0,2,2,0,1,1,1,0,1,0,2,12,55,0,0,2,1,1,9,2,1,2,21,1,0
321,201116169152,1,0,1,12.2215,3,3,1,43,9,1,10,19,10,9,0,0,,,,,,,,,,,36,1,6,3,0,96,8,97,8,1,2,98,97,0,0,0,0,0,0,0,0,5,11,1,3,8,1,0,36,1,2,1,0,34,35,4,2000,WBADM534XYBY,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,12,12,2,1,9,1,0,0,0,1,27565,0,1,4,45,3,1,1,0,0,14,83,3,1,1,13,0,4,2000,12,14,9,0,0,1,3,1,0,1,2,1,1,2011,1,1,3,0,8,1,0,1,5,1,0,1,0,1,19,10,0,0,8,5,1,9,3,1,1,38,1,0
322,201116170185,1,0,1,12.2215,3,3,1,43,9,1,11,16,34,9,0,0,,,,,,,,,,,21,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,10,1,2,8,0,0,21,1,3,1,0,58,39,6,2005,JNRAS08U65X1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,9,2,0,0,0,1,27587,0,1,2,25,1,2,2,20,3,5,84,1,1,1,13,0,6,2005,3,5,9,0,0,2,3,1,0,1,3,1,1,2011,6,2,2,0,8,1,0,1,1,10,0,10,0,6,16,34,0,0,8,1,10,9,2,1,2,38,2,0
323,201116170405,1,0,1,12.2215,3,3,3,43,9,1,11,13,57,9,0,0,,,,,,,,,,,39,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,2,8,0,0,39,1,1,1,0,37,31,4,2011,19XFA1F69BE0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,2,1,9,2,0,0,0,1,27523,0,2,1,35,1,1,1,20,3,11,83,1,1,1,13,0,4,2011,12,11,9,0,0,2,2,1,0,1,1,1,1,2011,7,2,2,0,2,3,0,1,1,1,0,1,0,7,13,57,0,0,2,1,1,9,2,1,2,17,1,0
324,201116170425,1,0,1,12.2215,3,3,3,43,9,1,11,13,4,9,0,0,,,,,,,,,,,49,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,2,8,0,0,49,1,2,1,0,19,18,4,2008,1G6DV57V8801,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,82,82,2,1,9,2,0,0,0,1,27518,0,1,4,40,1,4,1,0,0,11,83,1,1,1,13,0,4,2008,82,11,9,0,0,2,2,1,0,1,2,1,1,2011,3,2,2,0,2,3,0,1,1,1,0,1,0,3,13,4,0,0,2,1,1,9,2,1,2,42,1,0
325,201116570836,1,0,1,10.1062,3,3,1,45,8,1,2,17,26,9,0,0,,,,,,,,,,,25,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,2,1,2,8,0,0,25,1,1,1,1,99,399,4,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,99,99,9,1,9,9,9,99,0,1,99999,9,1,5,30,1,6,1,3,3,10,83,99,1,1,13,1,4,2003,63,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,9,2,0,3,2,0,1,1,1,0,1,0,3,17,26,0,0,3,1,1,9,2,1,2,41,1,0
326,201116571062,1,0,1,10.1062,3,3,1,45,8,1,2,13,53,9,0,0,,,,,,,,,,,40,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,3,8,0,0,40,1,1,1,0,12,471,30,2010,1FTKR1EE4APA,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,37912,0,1,2,30,1,1,1,0,0,1,83,99,1,1,13,0,30,2010,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,3,0,3,2,0,1,1,1,0,1,0,7,13,53,0,0,3,1,1,9,3,1,2,41,1,0
327,201116573267,1,0,1,10.1062,3,3,1,45,8,1,4,17,59,9,0,0,,,,,,,,,,,63,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,63,1,5,1,0,2,403,14,2008,1J4GA59188L6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,2,0,0,0,1,37916,0,1,2,30,1,1,1,2,3,10,83,1,1,1,13,0,14,2008,12,10,9,0,0,2,3,1,0,1,5,1,1,2011,7,2,2,0,3,8,0,1,1,1,0,1,0,7,17,59,0,0,3,1,1,9,2,1,2,23,1,0
328,201116574906,1,0,1,10.1062,3,3,1,45,8,1,6,15,29,9,0,0,,,,,,,,,,,31,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,13,1,2,8,0,0,31,1,1,1,0,20,37,4,2005,1G1ZT62885V1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,9,9,4,1,9,2,0,0,0,1,37921,0,1,2,30,1,1,1,0,0,4,83,1,1,1,13,0,4,2005,9,4,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,1,1,0,1,0,6,15,29,0,0,1,1,1,9,2,1,2,19,1,0
329,201116575292,1,0,1,10.1062,3,3,1,45,8,1,7,17,39,9,0,0,,,,,,,,,,,5,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,0,0,5,1,2,1,0,12,422,15,2000,1FMFU18L0YLC,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,37914,0,1,2,35,1,1,1,0,0,1,83,1,1,1,13,0,15,2000,12,1,9,0,0,2,3,1,0,1,2,1,1,2011,1,2,3,0,8,1,0,1,1,1,0,1,0,1,17,39,0,0,8,1,1,9,3,1,2,56,2,0
330,201116577687,1,0,1,10.1062,3,3,2,45,8,1,9,15,19,9,0,0,,,,,,,,,,,9,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,11,1,2,8,0,0,9,1,1,1,0,7,442,20,1999,2B4GP243XXR4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,2,3,9,2,0,0,0,1,37918,0,1,2,30,1,1,1,0,0,10,83,1,1,1,13,0,20,1999,82,10,9,0,0,2,8,1,0,1,1,1,1,2011,6,2,2,0,8,1,0,1,1,1,0,1,0,6,15,19,0,0,8,1,1,9,2,1,2,58,2,0
331,201116579651,1,0,1,10.1062,3,3,1,45,8,1,11,6,30,9,0,0,,,,,,,,,,,52,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,52,1,2,1,1,99,399,2,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,99,99,9,1,9,9,9,99,0,1,99999,0,1,2,30,1,1,2,0,0,11,83,1,1,1,13,1,2,2006,12,11,9,2,1,2,3,1,0,1,2,1,1,2011,6,9,2,0,2,3,0,1,2,2,0,2,0,6,6,30,0,0,2,2,2,9,2,2,2,59,1,9999
332,201117270289,1,0,1,51.964,3,3,11,48,9,1,6,22,34,9,0,0,,,,,,,,,,,25,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,25,1,1,1,0,35,39,4,2004,1N4BA41E54C9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,2,2,2,1,9,2,0,0,0,1,35184,0,1,2,55,1,5,1,0,0,1,83,1,1,1,13,0,4,2004,2,1,9,0,0,2,8,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,3,1,0,1,0,6,22,34,0,0,1,3,1,9,2,1,2,21,2,0
333,201117270299,1,0,1,51.964,3,3,3,48,9,1,5,17,0,9,0,0,,,,,,,,,,,23,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,11,1,3,8,0,0,23,1,1,1,1,99,999,99,9999,999999999999,9,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,999,0,0,12,12,9,1,9,9,9,99,0,1,99999,9,1,4,45,1,1,1,0,0,1,99,99,1,1,13,1,14,2003,12,1,9,0,0,2,1,1,0,1,1,1,1,2011,1,9,3,0,1,1,0,1,5,1,0,1,0,1,17,0,0,0,1,5,1,9,3,1,2,41,1,9999
334,201117270490,1,0,1,51.964,3,3,1,48,9,1,6,17,13,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,18,1,1,1,0,7,442,20,2000,2B4GP2530YR8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,7,7,2,1,9,2,0,0,0,1,35401,0,1,2,25,1,6,2,3,3,11,83,1,1,1,13,0,20,2000,7,11,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,2,2,0,1,1,2,0,2,0,6,17,13,0,0,2,1,2,9,2,1,2,58,2,0
335,201117272556,1,0,1,51.964,3,3,1,48,9,1,9,20,45,9,0,0,,,,,,,,,,,20,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,3,8,0,0,20,1,1,1,0,55,401,14,2009,5NMSG13D19H2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,10,10,2,1,9,2,0,0,0,1,36352,0,1,2,25,1,1,1,20,3,1,83,99,1,1,13,0,14,2009,10,1,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,3,0,2,2,0,1,3,1,0,1,0,3,20,45,0,0,2,3,1,9,3,1,2,20,1,0
336,201117273009,1,0,1,51.964,3,3,1,48,9,1,10,17,30,9,0,0,,,,,,,,,,,48,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,48,1,1,1,0,49,32,4,2005,1NXBR32E75Z5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,12,2,1,9,2,0,0,0,1,35453,0,1,2,25,1,1,1,20,3,10,83,2,1,1,13,0,4,2005,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,3,3,0,1,1,1,0,1,0,2,17,30,0,0,3,1,1,9,2,1,2,25,2,0
337,201117273113,1,0,1,51.964,3,3,1,48,9,1,11,17,24,9,0,0,,,,,,,,,,,25,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,3,8,0,0,25,1,2,1,0,52,34,4,2009,JA3AU16U99U0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,2,1,9,2,0,0,0,1,35401,0,1,2,25,1,1,1,0,0,5,83,1,1,1,13,0,4,2009,12,5,9,0,0,2,3,1,0,1,2,1,1,2011,6,2,3,0,3,3,0,1,1,1,0,1,0,6,17,24,0,0,3,1,1,9,3,1,2,19,1,0
338,201117505802,1,0,1,20.242467,1,3,26,6,1,1,1,17,30,9,0,0,,,,,,,,,,,51,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,4,11,1,2,8,0,0,51,1,99,1,1,49,40,4,2007,4T1BK46K77U0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,999,0,0,1,1,9,1,9,9,9,99,0,1,99999,9,8,1,25,1,1,3,0,0,1,83,99,9,3,13,1,4,2007,1,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,9,2,0,1,1,0,1,5,4,0,4,0,6,17,30,0,0,1,5,4,9,2,1,2,38,2,9999
339,201117506576,1,0,1,14.820011,1,3,20,6,1,1,3,0,12,9,0,0,,,,,,,,,,,28,1,6,2,0,96,8,97,8,1,2,98,3,0,0,0,0,0,0,0,0,5,11,1,2,8,1,0,28,1,1,1,1,99,999,99,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,99,99,9,1,9,9,9,99,0,1,99999,9,4,1,98,1,9,1,0,0,99,83,99,1,1,13,1,20,2001,12,4,9,0,0,2,3,1,0,1,1,1,1,2011,3,1,2,0,1,1,0,1,3,99,0,99,0,3,0,12,0,0,1,3,1,9,2,1,1,61,1,9999
